Local time,Ask,Bid,AskVolume,BidVolume
25.12.2023 09:31:40.577 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:31:43.484 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:31:43.585 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:31:46.493 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:31:46.594 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:31:49.502 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:31:52.361 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:31:54.567 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:31:55.570 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:31:58.478 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:01.588 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:04.496 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:04.597 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:07.505 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:07.606 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:09.561 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:10.614 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:12.570 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:22.607 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:24.563 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:28.576 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:31.484 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:31.585 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:33.541 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:34.595 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:36.551 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:32:46.380 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:32:48.536 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:22.640 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:25.499 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:25.650 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:28.508 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:28.660 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:31.518 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:31.670 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:34.378 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:34.630 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:36.537 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:37.391 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:39.550 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:40.404 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:42.563 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:43.367 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:45.576 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:46.379 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:48.538 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:49.392 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:51.550 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:52.403 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:54.559 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:55.361 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:33:57.567 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:33:58.369 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:00.576 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:01.379 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:07.294 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:07.395 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:10.302 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:10.403 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:13.310 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:13.411 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:18.847 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:19.399 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:22.307 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:22.408 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:25.315 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:25.416 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:28.325 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:28.376 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:34.342 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:34.393 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:40.310 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:40.411 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:46.328 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:46.429 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:48.835 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:49.386 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:52.495 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:52.696 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:55.504 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:55.655 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:34:58.513 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:34:58.664 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:01.473 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:01.674 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:04.481 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:04.682 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:07.489 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:07.690 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:10.498 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:10.699 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:13.506 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:13.708 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:16.516 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:16.667 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:19.474 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:19.676 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:22.484 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:22.685 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:25.493 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:25.694 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:28.502 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:28.703 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:31.511 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:31.662 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:34.520 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:34.671 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:37.478 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:37.679 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:40.487 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:40.688 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:43.496 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:43.697 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:46.505 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:46.706 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:49.513 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:49.664 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:52.472 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:52.673 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:55.481 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:55.682 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:35:58.490 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:35:58.691 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:01.499 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:01.700 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:04.508 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:04.709 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:07.516 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:07.667 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:10.475 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:10.676 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:13.484 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:13.685 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:16.492 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:16.693 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:19.502 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:19.703 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:22.510 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:22.711 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:25.419 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:25.720 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:31.336 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:31.437 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:34.345 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:34.396 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:37.354 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:37.405 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:40.362 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:40.413 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:43.371 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:43.422 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:46.380 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:46.431 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:49.339 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:49.440 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:52.348 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:52.449 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:36:55.357 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:36:55.408 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:37:00.840 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:37:01.443 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:37:04.355 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:37:04.456 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:37:07.367 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:37:07.418 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:07.592 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:10.451 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:13.360 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:13.461 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:25.101 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:25.452 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:40.395 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:40.446 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:49.371 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:49.772 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:52.480 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:52.781 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:55.489 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:55.740 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:38:58.397 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:38:58.448 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:04.416 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:04.467 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:10.384 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:10.485 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:16.400 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:16.451 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:22.417 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:22.468 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:46.187 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:46.488 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:49.496 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:49.797 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:52.505 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:52.806 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:55.412 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:55.513 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:39:58.519 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:39:58.820 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:04.437 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:04.489 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:10.506 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:10.808 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:16.472 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:16.773 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:19.481 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:22.790 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:28.508 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:31.818 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:40.495 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:43.505 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:40:55.491 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:40:59.552 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:01.509 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:41:05.471 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:19.513 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:41:25.880 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:28.489 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:41:28.840 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:31.498 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:41:38.470 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:40.476 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:41:44.488 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:46.494 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:41:46.846 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:41:49.503 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:02.492 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:04.498 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:04.849 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:07.507 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:07.809 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:10.516 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:10.918 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:13.474 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:13.826 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:16.486 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:16.838 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:19.497 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:19.849 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:22.510 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:22.862 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:31.493 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:41.028 GMT+0330,1.1017000000000001,1.10023,450,900
25.12.2023 09:42:49.509 GMT+0330,1.1018000000000001,1.10023,900,900
25.12.2023 09:42:50.413 GMT+0330,1.1018100000000002,1.1009200000000001,900,900
25.12.2023 09:42:52.481 GMT+0330,1.10199,1.1009200000000001,900,900
25.12.2023 09:42:52.833 GMT+0330,1.1018100000000002,1.1009200000000001,900,900
25.12.2023 09:42:55.396 GMT+0330,1.10179,1.1009200000000001,450,900
25.12.2023 09:42:57.403 GMT+0330,1.10178,1.1009200000000001,450,900
25.12.2023 09:43:01.717 GMT+0330,1.1017700000000001,1.1009200000000001,450,900
25.12.2023 09:43:09.741 GMT+0330,1.10176,1.1009200000000001,450,900
25.12.2023 09:43:15.720 GMT+0330,1.10175,1.1009200000000001,450,900
25.12.2023 09:43:27.722 GMT+0330,1.10174,1.1009200000000001,450,900
25.12.2023 09:43:40.728 GMT+0330,1.1017299999999999,1.1009200000000001,450,900
25.12.2023 09:43:40.980 GMT+0330,1.10172,1.1009200000000001,900,900
25.12.2023 09:43:44.745 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:43:49.509 GMT+0330,1.10172,1.1009200000000001,1350,900
25.12.2023 09:43:50.863 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:43:52.468 GMT+0330,1.10172,1.1009200000000001,1350,900
25.12.2023 09:43:53.521 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:43:55.476 GMT+0330,1.10172,1.1009200000000001,1350,900
25.12.2023 09:43:56.479 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:43:58.485 GMT+0330,1.10172,1.1009200000000001,1350,900
25.12.2023 09:43:58.887 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:01.494 GMT+0330,1.10172,1.1009200000000001,1350,900
25.12.2023 09:44:02.496 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:13.476 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:20.500 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:22.505 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:22.907 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:25.515 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:25.867 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:28.473 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:29.075 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:43.517 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:43.819 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:46.475 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:46.877 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:49.483 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:49.885 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:52.492 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:52.894 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:55.500 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:55.902 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:44:58.510 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:44:58.912 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:01.468 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:01.920 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:04.476 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:04.929 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:07.485 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:14.505 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:16.519 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:16.921 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:19.527 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:19.579 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:31.512 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:35.923 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:37.578 GMT+0330,1.1017100000000002,1.1009200000000001,450,900
25.12.2023 09:45:38.531 GMT+0330,1.1016299999999999,1.1009200000000001,450,900
25.12.2023 09:45:58.503 GMT+0330,1.10172,1.1009200000000001,900,900
25.12.2023 09:46:12.945 GMT+0330,1.10172,1.10089,900,900
25.12.2023 09:46:13.547 GMT+0330,1.1016299999999999,1.10089,450,900
25.12.2023 09:46:17.875 GMT+0330,1.1016299999999999,1.1008,450,900
25.12.2023 09:46:30.825 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:32.583 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:34.542 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:34.944 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:37.555 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:37.606 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:40.567 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:41.572 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:43.577 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:44.580 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:46.536 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:47.539 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:49.545 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:49.646 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:52.554 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:52.655 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:55.563 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:55.664 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:46:58.571 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:46:58.622 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:01.579 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:01.630 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:04.538 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:04.639 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:07.550 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:07.652 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:10.564 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:10.666 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:13.577 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:13.629 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:16.541 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:16.643 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:19.555 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:19.657 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:22.569 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:22.670 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:25.532 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:25.633 GMT+0330,1.1016299999999999,1.1008,1350,900
25.12.2023 09:47:28.545 GMT+0330,1.1017000000000001,1.1008,900,900
25.12.2023 09:47:28.647 GMT+0330,1.1016299999999999,1.1008,1350,900
